ID,Product Type,Name,SKU,Price,Cost,Brand,Status,Visibility,Availability,Price Update,Weight
,product,DRAGON WHEYPHORM 5 LBS CAPPUCCINO,,824.0,,DRAGON PHARMA,New,True,available,,2.26796
,product,DRAGON WHEYPHORM 5 LBS COCONUT ICE CREAM,,824.0,,DRAGON PHARMA,New,True,available,,2.26796
,product,DRAGON WHEYPHORM 5 LBS DOUBLE CHOCOLATE BROWNIE,,824.0,,DRAGON PHARMA,New,True,available,,2.26796
,product,DRAGON WHEYPHORM 5 LBS WHITE CHOCOLATE VAINILLA ICE CREAM,,824.0,,DRAGON PHARMA,New,True,available,,2.26796
,product,DYM ALL 9 AMINO 450 GRS FRUIT FUSION RUSH,,511.0,,DYMATIZE,New,True,available,,
,product,DYM ALL 9 AMINO 450 GRS JUICY WATERMELON,,511.0,,DYMATIZE,New,True,available,,
,product,DYM ELITE WHEY PROTEINA 5 LBS RICH CHOCOLATE,,1020.0,,DYMATIZE,New,True,available,,2.26796
,product,DYM ELITE WHEY PROTEINA 5 LBS VAINILLA GOURMET,,1020.0,,DYMATIZE,New,True,available,,2.26796
,product,DYM ISO 100 1.3 LBS 20 SERV FRUITY PEBBLES,,592.0,,DYMATIZE,New,True,available,,0.5896696
,product,DYM ISO 100 1.3 LBS 20 SERV VAINILLA GOURMET,,592.0,,DYMATIZE,New,True,available,,0.5896696
,product,DYM ISO 100 1.4 LBS 20 SERV COCOA PEBBLES,,592.0,,DYMATIZE,New,True,available,,0.6350288
,product,DYM ISO 100 3 LBS CHOCOLATE GOURMET,,1039.0,,DYMATIZE,New,True,available,,1.360776
,product,DYM ISO 100 3 LBS COCOA PEBBLES,,1039.0,,DYMATIZE,New,True,available,,1.360776
,product,DYM ISO 100 3 LBS FRUITY PEBBLES,,1039.0,,DYMATIZE,New,True,available,,1.360776
